ticket_id,ticket_number,asset_id,asset_id_source,asset_code,issue_type,current_repair_date,current_resolution_hours,mapping_confidence,verification_decision,asset_historical_baseline_hours,baseline_source,baseline_confidence,baseline_history_type,baseline_sample_size,faster_percentage,recent_repeat_count_90d,days_since_previous_repair,explanation,baseline_method,baseline_version,evaluated_at
2cea25f0-3677-3f84-58bd-03342209e0c5,VISH-25-10-0240,,,,AC Issues,2025-10-07 15:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
b347e660-2ad1-0ea5-d0cd-f352f7a075d2,VISH-25-10-0241,,,,RO Water Issues,2025-10-08 16:56:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
576979ef-7d9e-dc4a-e304-e55db3134e9c,VISH-25-10-0242,,,,Electrical Issues,2025-10-08 18:12:00.000,,Medium,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
18132a2d-a10a-9c1c-adfe-d20dbd81998c,VISH-25-02-0243,a53f936a-4736-41c6-9315-d946a3c071d0,mapped,VH-FN-B24-0001,Electrical Issues,2025-02-27 13:33:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
802ef082-7491-427a-4efd-63fbdc8a985a,VISH-25-07-0244,32c898f1-bb0e-4759-ae8b-a79021d7b7e1,mapped,VH-AC-B42-0003,AC Issues,2025-07-20 12:54:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
70315a1d-017d-534e-f9bb-ea32e750971a,VISH-25-08-0245,,,,Plumbing,2025-08-23 15:39:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
de1d21af-d109-809c-3d33-14b4fded184e,VISH-25-08-0246,,,,Washing machine Issue,2025-08-31 20:18:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
9f1260cf-ea83-34dc-2480-97fd1c8d60d1,VISH-25-10-0247,1d23efda-47c5-4f25-a9a9-fb25f27f1555,mapped,VH-AC-C43-0001,AC Issues,2025-10-04 13:37:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
beb4698e-dd6c-2ed1-0fb3-6ce50bba12db,VISH-25-11-0248,,,,Washing machine Issue,2025-11-29 15:19:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
e20883ba-5965-1056-585e-bfb2d50f7cb5,VISH-25-03-0249,,,,AC Issues,2025-03-11 00:58:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
e49ff129-587a-a108-850f-4c8afbe08afe,VISH-25-03-0250,,,,Other,2025-03-11 00:59:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
fbebc0bd-1769-1c5d-3878-6f2be50d1b26,VISH-25-03-0251,,,,Other,2025-03-11 01:00:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
a965778b-1704-86cc-cb17-5d919a86ca02,VISH-25-12-0252,,,,Other,2025-12-13 15:30:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
ba2f26ba-8f9a-c2e9-9611-c96add20458b,VISH-26-03-0253,,,,Electrical Issues,2026-03-04 11:29:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
78fa54cb-492c-4f7e-a1fc-dc5973d0fab7,VISH-26-03-0254,,,,Other,2026-03-04 11:31:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
ecad523b-e901-dd1a-de6c-3bb757fc543d,VISH-26-02-0255,376d7336-cbff-4759-ac43-c1781e99e148,mapped,VH-AC-C42-0003,AC Issues,2026-02-01 21:15:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
0397b467-57d0-b37d-dfe3-7d8bb951857d,VISH-26-02-0256,,,,Plumbing,2026-02-19 09:55:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
58218adb-02ff-5b72-2208-7f6ec4d8608f,VISH-26-02-0257,,,,Plumbing,2026-02-19 09:56:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
7571d8e8-af13-bd15-9bb8-855a9e93f163,VISH-26-02-0258,,,,RO Water Issues,2026-02-19 09:57:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
3cb8d4ac-5716-7e0e-cb7f-6ade786edbff,VISH-26-02-0259,,,,Furniture,2026-02-19 10:00:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
ba238862-0dfd-1ebd-d77d-ba00518ec191,VISH-26-03-0260,,,,Internet Issues,2026-03-03 09:09:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
b7b58dd6-555a-7a6e-9642-b178021124e3,VISH-26-03-0261,,,,Internet Issues,2026-03-03 09:10:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
817ac95b-3731-26b7-a06a-fca260f98dbf,VISH-25-04-0262,3f41cc65-e037-4c1e-863a-cc49813984d6,mapped,VH-AC-B11-0001,AC Issues,2025-04-07 19:10:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
07fb873e-dafe-8564-9e3b-1f4d0a454b70,VISH-25-02-0263,,,,Furniture,2025-02-28 08:43:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
4b006b0d-44ab-79c3-f2b5-3dddee58d837,VISH-25-03-0264,,,,Furniture,2025-03-18 11:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
2070934b-bd8c-4500-1b23-affc5cf07912,VISH-25-03-0265,d6b0afc8-bfb7-42fb-8a6f-f026ee1a26e1,mapped,VH-AC-B42-0002,AC Issues,2025-03-18 11:17:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
fc6b7111-6e0c-71da-3de2-dc02748de68a,VISH-25-03-0266,,,,Plumbing,2025-03-18 11:18:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
08efd0fa-d081-c5c1-1566-e7d3972f7055,VISH-25-07-0267,,,,Washing machine Issue,2025-07-01 09:34:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
ef67ad06-86bc-9e25-520a-15e911742c77,VISH-25-07-0268,,,,Furniture,2025-07-06 10:48:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
a3fbff99-ca37-6bdc-b0e8-710adfef4145,VISH-25-07-0269,d6b0afc8-bfb7-42fb-8a6f-f026ee1a26e1,mapped,VH-AC-B42-0002,AC Issues,2025-07-06 10:50:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
861f306f-1a6c-7c5a-06e9-08a42702b082,VISH-25-07-0270,,,,Internet Issues,2025-07-15 13:37:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
f556a7f0-1d8b-9856-85eb-81deb402c084,VISH-25-08-0271,,,,RO Water Issues,2025-08-25 10:13:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
287b88f6-8a4d-af36-efcf-607de8d6a938,VISH-25-08-0272,,,,Cleaning Issues,2025-08-25 10:14:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
bc3e63d8-eeb8-75a9-cd14-ac2398d366b6,VISH-25-09-0273,,,,Washing machine Issue,2025-09-01 06:54:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
3c60087f-1aa0-429f-1396-d28a4a92510b,VISH-25-09-0274,,,,RO Water Issues,2025-09-04 16:14:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
78b4112e-81f8-8ed5-b7a6-2500532aeac0,VISH-25-09-0275,,,,Washing machine Issue,2025-09-04 16:16:00.000,,Low,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
6b50bea0-a7ab-e535-3602-269f6ff51a72,VISH-25-10-0276,d6b0afc8-bfb7-42fb-8a6f-f026ee1a26e1,mapped,VH-AC-B42-0002,AC Issues,2025-10-05 10:33:00.000,,High,Normal,,,,,0,,0,,No recorded resolution time; ticket not evaluated.,median,,2026-08-06T14:42:36
